,0,label
14488,CD4 T 06,12
14489,ILCs 09,36
14490,ILCs 16,39
14491,ILCs 19,41
14492,ILCs 19,41
14493,Others 02,50
14494,CD4 T 01,11
14495,ILCs 16,39
14496,CD4 T 01,11
14497,CD4 T 12,15
14498,CD4 T 01,11
14499,CD4 T 01,11
14500,ILCs 19,41
14501,CD4 T 01,11
14502,CD4 T 14,16
14503,CD4 T 06,12
14504,CD4 T 14,16
14505,CD4 T 16,18
14506,CD8 T 01,22
14507,CD4 T 11,14
14508,CD4 T 01,11
14509,CD4 T 01,11
14510,CD8 T 01,22
14511,CD4 T 01,11
14512,CD4 T 01,11
14513,CD8 T 17,30
14514,CD4 T 01,11
14515,CD8 T 07,26
14516,CD4 T 06,12
14517,CD4 T 14,16
14518,CD8 T 07,26
14519,CD4 T 01,11
14520,CD8 T 01,22
14521,CD4 T 06,12
14522,Others 01,49
14523,B Cells 14,6
14524,CD4 T 01,11
14525,CD4 T 11,14
14526,CD8 T 08,27
14527,CD4 T 14,16
14528,CD8 T 01,22
14529,CD8 T 01,22
14530,TCRgd 02,55
14531,CD8 T 07,26
14532,TCRgd 02,55
14533,Myeloid 03,43
14534,CD4 T 14,16
14535,ILCs 09,36
14536,CD4 T 01,11
14537,CD4 T 14,16
14538,CD8 T 01,22
14539,CD8 T 01,22
14540,CD4 T 01,11
14541,CD8 T 01,22
14542,CD4 T 01,11
14543,CD8 T 17,30
14544,CD4 T 01,11
14545,CD4 T 01,11
14546,CD4 T 01,11
14547,TCRgd 01,54
14548,Myeloid 03,43
14549,ILCs 18,40
14550,CD8 T 17,30
14551,ILCs 19,41
14552,CD4 T 01,11
14553,CD4 T 12,15
14554,ILCs 19,41
14555,ILCs 19,41
14556,CD4 T 14,16
14557,CD8 T 01,22
14558,CD4 T 01,11
14559,CD8 T 01,22
14560,CD8 T 01,22
14561,CD4 T 12,15
14562,ILCs 19,41
14563,ILCs 02,33
14564,CD4 T 01,11
14565,CD4 T 14,16
14566,CD4 T 01,11
14567,CD8 T 05,24
14568,CD4 T 01,11
14569,CD4 T 01,11
14570,CD4 T 06,12
14571,CD4 T 01,11
14572,ILCs 16,39
14573,CD8 T 01,22
14574,CD4 T 08,13
14575,B Cells 05,3
14576,TCRgd 02,55
14577,B Cells 21,9
14578,CD4 T 08,13
14579,ILCs 19,41
14580,CD4 T 12,15
14581,CD8 T 14,29
14582,CD4 T 14,16
14583,CD4 T 01,11
14584,CD8 T 01,22
14585,CD4 T 11,14
14586,CD8 T 01,22
14587,CD8 T 01,22
14588,CD4 T 18,20
14589,CD4 T 01,11
14590,ILCs 16,39
14591,CD8 T 01,22
14592,CD4 T 01,11
14593,CD4 T 14,16
14594,B Cells 21,9
14595,CD8 T 01,22
14596,CD8 T 06,25
14597,Myeloid 03,43
14598,CD4 T 14,16
14599,CD4 T 01,11
14600,CD8 T 01,22
14601,CD8 T 01,22
14602,B Cells 05,3
14603,CD4 T 06,12
14604,ILCs 19,41
14605,CD8 T 01,22
14606,CD4 T 14,16
14607,CD8 T 07,26
14608,CD8 T 01,22
14609,CD4 T 14,16
14610,CD4 T 15,17
14611,CD4 T 01,11
14612,CD4 T 01,11
14613,B Cells 16,7
14614,CD4 T 14,16
14615,ILCs 19,41
14616,CD4 T 01,11
14617,CD8 T 17,30
14618,CD4 T 15,17
14619,CD8 T 01,22
14620,TCRgd 02,55
14621,CD8 T 17,30
14622,CD4 T 01,11
14623,CD8 T 01,22
14624,B Cells 12,5
14625,B Cells 19,8
14626,CD8 T 05,24
14627,CD4 T 06,12
14628,CD4 T 12,15
14629,CD8 T 04,23
14630,CD8 T 06,25
14631,CD4 T 06,12
14632,CD4 T 01,11
14633,CD4 T 12,15
14634,CD4 T 01,11
14635,ILCs 19,41
14636,ILCs 19,41
14637,CD4 T 01,11
14638,CD4 T 14,16
14639,B Cells 16,7
14640,CD8 T 01,22
14641,ILCs 19,41
14642,CD8 T 08,27
14643,CD8 T 01,22
14644,ILCs 01,32
14645,CD4 T 01,11
14646,ILCs 18,40
14647,CD8 T 01,22
14648,B Cells 12,5
14649,CD4 T 01,11
14650,B Cells 05,3
14651,B Cells 12,5
14652,CD4 T 06,12
14653,Myeloid 03,43
14654,B Cells 12,5
14655,B Cells 12,5
14656,CD4 T 06,12
14657,B Cells 16,7
14658,ILCs 19,41
14659,CD8 T 01,22
14660,ILCs 04,35
14661,CD4 T 14,16
14662,CD4 T 14,16
14663,CD8 T 05,24
14664,B Cells 12,5
14665,CD4 T 14,16
14666,CD4 T 01,11
14667,CD4 T 12,15
14668,ILCs 09,36
14669,CD8 T 07,26
14670,CD4 T 08,13
14671,CD8 T 01,22
14672,CD4 T 01,11
14673,CD4 T 08,13
14674,CD4 T 12,15
14675,CD4 T 01,11
14676,CD4 T 01,11
14677,B Cells 02,1
14678,ILCs 16,39
14679,CD8 T 04,23
14680,CD4 T 01,11
14681,TCRgd 03,56
14682,CD4 T 01,11
14683,CD4 T 01,11
14684,CD4 T 06,12
14685,CD4 T 08,13
14686,CD8 T 06,25
14687,ILCs 18,40
14688,CD8 T 17,30
14689,CD4 T 12,15
14690,CD8 T 07,26
14691,CD4 T 01,11
14692,CD4 T 01,11
14693,CD4 T 18,20
14694,B Cells 05,3
14695,CD8 T 17,30
14696,CD8 T 01,22
14697,CD4 T 01,11
14698,ILCs 19,41
14699,CD8 T 01,22
14700,Myeloid 03,43
14701,CD8 T 08,27
14702,ILCs 19,41
14703,CD4 T 06,12
14704,CD4 T 06,12
14705,CD4 T 16,18
14706,CD4 T 01,11
14707,ILCs 18,40
14708,CD4 T 01,11
14709,CD4 T 01,11
14710,CD8 T 01,22
14711,CD4 T 01,11
14712,CD8 T 01,22
14713,CD4 T 01,11
14714,CD8 T 07,26
14715,TCRgd 03,56
14716,B Cells 12,5
14717,CD4 T 01,11
14718,CD4 T 06,12
14719,ILCs 19,41
14720,CD4 T 06,12
14721,CD4 T 01,11
14722,CD4 T 14,16
14723,CD8 T 01,22
14724,CD4 T 01,11
14725,Myeloid 03,43
14726,CD8 T 07,26
14727,CD8 T 01,22
14728,CD4 T 19,21
14729,ILCs 09,36
14730,Myeloid 03,43
14731,ILCs 09,36
14732,CD4 T 01,11
14733,Myeloid 03,43
14734,CD4 T 01,11
14735,CD8 T 07,26
14736,ILCs 19,41
14737,CD4 T 01,11
14738,CD8 T 01,22
14739,CD4 T 01,11
14740,CD8 T 01,22
14741,CD4 T 01,11
14742,ILCs 19,41
14743,CD4 T 01,11
14744,CD4 T 08,13
14745,CD4 T 01,11
14746,CD4 T 14,16
14747,CD4 T 01,11
14748,CD4 T 08,13
14749,CD8 T 01,22
14750,CD4 T 01,11
14751,B Cells 16,7
14752,CD4 T 18,20
14753,CD4 T 17,19
14754,CD8 T 01,22
14755,CD8 T 01,22
14756,CD8 T 08,27
14757,CD4 T 14,16
14758,CD8 T 07,26
14759,CD4 T 14,16
14760,TCRgd 02,55
14761,Myeloid 03,43
14762,CD8 T 05,24
14763,ILCs 16,39
14764,ILCs 19,41
14765,ILCs 18,40
14766,ILCs 16,39
14767,CD4 T 01,11
14768,CD8 T 08,27
14769,CD4 T 01,11
14770,CD8 T 08,27
14771,B Cells 05,3
14772,CD8 T 05,24
14773,CD8 T 01,22
14774,CD4 T 06,12
14775,CD4 T 15,17
14776,CD4 T 12,15
14777,CD4 T 15,17
14778,CD4 T 12,15
14779,CD8 T 01,22
14780,CD8 T 05,24
14781,CD4 T 06,12
14782,CD4 T 01,11
14783,CD4 T 06,12
14784,CD8 T 08,27
14785,ILCs 04,35
14786,CD8 T 01,22
14787,B Cells 05,3
14788,B Cells 19,8
14789,CD4 T 01,11
14790,CD8 T 07,26
14791,CD8 T 05,24
14792,CD4 T 01,11
14793,CD4 T 06,12
14794,CD4 T 15,17
14795,CD4 T 01,11
14796,CD4 T 01,11
14797,CD8 T 01,22
14798,CD8 T 04,23
14799,CD8 T 01,22
14800,CD4 T 15,17
14801,Others 01,49
14802,CD8 T 07,26
14803,CD4 T 06,12
14804,CD4 T 01,11
14805,CD8 T 01,22
14806,CD4 T 06,12
14807,CD4 T 14,16
14808,CD8 T 01,22
14809,CD8 T 01,22
14810,CD4 T 01,11
14811,CD8 T 01,22
14812,CD4 T 18,20
14813,ILCs 19,41
14814,CD4 T 18,20
14815,CD4 T 15,17
14816,ILCs 19,41
14817,CD4 T 01,11
14818,CD4 T 01,11
14819,B Cells 05,3
14820,CD4 T 01,11
14821,ILCs 19,41
14822,CD4 T 06,12
14823,CD8 T 01,22
14824,CD8 T 01,22
14825,CD8 T 05,24
14826,CD4 T 01,11
14827,ILCs 19,41
14828,CD4 T 01,11
14829,CD4 T 17,19
14830,TCRgd 02,55
14831,B Cells 19,8
14832,CD4 T 01,11
14833,CD4 T 15,17
14834,CD8 T 01,22
14835,CD4 T 01,11
14836,ILCs 09,36
14837,CD4 T 06,12
14838,ILCs 19,41
14839,CD4 T 01,11
14840,CD4 T 01,11
14841,CD4 T 01,11
14842,CD4 T 01,11
14843,CD4 T 01,11
14844,CD4 T 01,11
14845,B Cells 05,3
14846,CD4 T 06,12
14847,CD4 T 01,11
14848,Myeloid 17,45
14849,CD8 T 01,22
14850,CD4 T 01,11
14851,CD4 T 01,11
14852,Myeloid 03,43
14853,ILCs 19,41
14854,CD4 T 01,11
14855,CD8 T 01,22
14856,CD4 T 06,12
14857,CD4 T 01,11
14858,B Cells 05,3
14859,ILCs 19,41
14860,ILCs 19,41
14861,ILCs 18,40
14862,CD4 T 14,16
14863,CD4 T 06,12
14864,CD8 T 04,23
14865,ILCs 09,36
14866,Myeloid 03,43
14867,CD8 T 08,27
14868,CD8 T 08,27
14869,CD8 T 01,22
14870,CD4 T 01,11
14871,CD4 T 01,11
14872,CD4 T 01,11
14873,CD8 T 07,26
14874,CD8 T 06,25
14875,CD4 T 06,12
14876,ILCs 09,36
14877,CD4 T 01,11
14878,CD4 T 01,11
14879,CD4 T 06,12
14880,CD8 T 01,22
14881,CD4 T 01,11
14882,CD4 T 01,11
14883,Myeloid 17,45
14884,B Cells 05,3
14885,Others 01,49
14886,CD4 T 15,17
14887,B Cells 05,3
14888,CD4 T 14,16
14889,CD8 T 01,22
14890,B Cells 21,9
14891,CD4 T 01,11
14892,CD8 T 01,22
14893,CD4 T 01,11
14894,Myeloid 03,43
14895,Myeloid 03,43
14896,ILCs 02,33
14897,CD4 T 12,15
14898,CD4 T 18,20
14899,CD8 T 06,25
14900,ILCs 16,39
14901,CD8 T 01,22
14902,CD8 T 07,26
14903,CD4 T 14,16
14904,Myeloid 17,45
14905,CD8 T 01,22
14906,CD8 T 17,30
14907,CD4 T 16,18
14908,ILCs 18,40
14909,CD4 T 08,13
14910,CD8 T 17,30
14911,CD4 T 01,11
14912,CD4 T 06,12
14913,B Cells 21,9
14914,CD4 T 14,16
14915,ILCs 19,41
14916,CD4 T 01,11
14917,CD8 T 01,22
14918,CD4 T 17,19
14919,CD8 T 01,22
14920,ILCs 19,41
14921,Myeloid 03,43
14922,ILCs 19,41
14923,CD4 T 14,16
14924,CD8 T 01,22
14925,CD8 T 01,22
14926,CD8 T 08,27
14927,CD4 T 06,12
14928,CD8 T 01,22
14929,CD4 T 01,11
14930,CD4 T 12,15
14931,CD4 T 01,11
14932,CD8 T 08,27
14933,B Cells 19,8
14934,B Cells 12,5
14935,CD4 T 06,12
14936,CD4 T 01,11
14937,CD4 T 01,11
14938,CD4 T 01,11
14939,CD4 T 01,11
14940,CD4 T 01,11
14941,CD8 T 01,22
14942,Myeloid 03,43
14943,TCRgd 03,56
14944,CD4 T 11,14
14945,CD4 T 14,16
14946,CD4 T 01,11
14947,CD4 T 06,12
14948,B Cells 12,5
14949,ILCs 19,41
14950,B Cells 05,3
14951,CD8 T 07,26
14952,CD4 T 06,12
14953,CD8 T 01,22
14954,CD4 T 01,11
14955,CD4 T 01,11
14956,Others 01,49
14957,CD4 T 01,11
14958,CD8 T 01,22
14959,CD4 T 01,11
14960,CD8 T 01,22
14961,ILCs 19,41
14962,CD4 T 14,16
14963,CD4 T 01,11
14964,CD4 T 01,11
14965,CD8 T 04,23
14966,CD8 T 17,30
14967,CD4 T 01,11
14968,B Cells 05,3
14969,ILCs 19,41
14970,CD8 T 06,25
14971,CD4 T 06,12
14972,CD4 T 01,11
14973,CD8 T 01,22
14974,CD8 T 01,22
14975,CD8 T 08,27
14976,Myeloid 03,43
14977,CD8 T 01,22
14978,ILCs 19,41
14979,CD4 T 01,11
14980,CD8 T 01,22
14981,CD8 T 07,26
14982,B Cells 16,7
14983,CD8 T 01,22
14984,CD4 T 01,11
14985,CD4 T 06,12
14986,CD4 T 14,16
14987,CD4 T 01,11
14988,CD4 T 01,11
14989,ILCs 18,40
14990,CD8 T 06,25
14991,CD4 T 17,19
14992,TCRgd 01,54
14993,CD4 T 01,11
14994,ILCs 18,40
14995,CD4 T 06,12
14996,CD4 T 06,12
14997,CD4 T 01,11
14998,CD8 T 07,26
14999,B Cells 19,8
15000,CD8 T 01,22
15001,ILCs 16,39
15002,ILCs 19,41
15003,CD4 T 01,11
15004,CD4 T 18,20
15005,CD8 T 01,22
15006,CD8 T 01,22
15007,CD4 T 14,16
15008,CD4 T 14,16
15009,CD8 T 01,22
15010,CD4 T 14,16
15011,CD8 T 05,24
15012,CD8 T 01,22
15013,CD4 T 01,11
15014,CD4 T 01,11
15015,CD8 T 07,26
15016,ILCs 01,32
15017,CD8 T 01,22
15018,CD4 T 01,11
15019,CD8 T 08,27
15020,CD8 T 01,22
15021,CD4 T 01,11
15022,CD4 T 01,11
15023,B Cells 05,3
15024,CD4 T 01,11
15025,ILCs 09,36
15026,CD4 T 01,11
15027,CD4 T 01,11
15028,CD4 T 17,19
15029,Myeloid 03,43
15030,CD4 T 16,18
15031,CD8 T 01,22
15032,CD4 T 06,12
15033,CD8 T 05,24
15034,CD4 T 06,12
15035,CD4 T 06,12
15036,CD4 T 01,11
15037,CD8 T 07,26
15038,ILCs 19,41
15039,B Cells 02,1
15040,CD8 T 01,22
15041,CD8 T 08,27
15042,Myeloid 03,43
15043,CD4 T 14,16
15044,CD4 T 06,12
15045,Discard,31
15046,CD4 T 01,11
15047,CD4 T 14,16
15048,ILCs 19,41
15049,ILCs 19,41
15050,CD8 T 01,22
15051,CD4 T 06,12
15052,CD8 T 01,22
15053,CD8 T 01,22
15054,ILCs 16,39
15055,B Cells 12,5
15056,Myeloid 03,43
15057,B Cells 12,5
15058,CD4 T 01,11
15059,B Cells 16,7
15060,CD4 T 01,11
15061,CD8 T 01,22
15062,B Cells 12,5
15063,CD4 T 14,16
15064,B Cells 02,1
15065,CD4 T 06,12
15066,CD4 T 14,16
15067,CD4 T 01,11
15068,CD4 T 01,11
15069,CD8 T 01,22
15070,CD8 T 07,26
15071,B Cells 05,3
15072,CD4 T 01,11
15073,CD4 T 01,11
15074,CD8 T 01,22
15075,CD8 T 01,22
15076,CD8 T 05,24
15077,CD4 T 01,11
15078,CD4 T 14,16
15079,ILCs 09,36
15080,CD4 T 06,12
15081,CD4 T 01,11
15082,CD4 T 01,11
15083,CD8 T 01,22
15084,CD4 T 01,11
15085,B Cells 21,9
15086,CD8 T 01,22
15087,ILCs 19,41
15088,CD8 T 01,22
15089,CD4 T 12,15
15090,Myeloid 03,43
15091,CD4 T 17,19
15092,B Cells 16,7
15093,CD8 T 01,22
15094,Others 02,50
15095,CD4 T 01,11
15096,CD4 T 06,12
15097,CD8 T 08,27
15098,CD8 T 14,29
15099,B Cells 12,5
15100,CD4 T 01,11
15101,Myeloid 21,48
15102,CD4 T 14,16
15103,CD4 T 01,11
15104,CD8 T 01,22
15105,CD4 T 06,12
15106,CD4 T 01,11
15107,CD8 T 14,29
15108,CD4 T 14,16
15109,CD8 T 01,22
15110,CD4 T 01,11
15111,CD4 T 18,20
15112,CD8 T 08,27
15113,ILCs 09,36
15114,CD4 T 01,11
15115,CD8 T 01,22
15116,ILCs 19,41
15117,CD4 T 08,13
15118,CD4 T 01,11
15119,CD4 T 06,12
15120,CD4 T 06,12
15121,CD8 T 01,22
15122,CD8 T 01,22
15123,CD8 T 01,22
15124,CD4 T 01,11
15125,CD4 T 06,12
15126,CD4 T 01,11
15127,ILCs 19,41
15128,CD8 T 01,22
15129,CD8 T 01,22
15130,CD4 T 06,12
15131,Myeloid 03,43
15132,CD8 T 01,22
15133,ILCs 19,41
15134,CD4 T 01,11
15135,CD8 T 01,22
15136,CD4 T 01,11
15137,ILCs 18,40
15138,Others 01,49
15139,CD8 T 07,26
15140,CD8 T 01,22
15141,CD8 T 01,22
15142,Myeloid 03,43
15143,CD4 T 01,11
15144,CD4 T 01,11
15145,CD4 T 01,11
15146,CD4 T 01,11
15147,CD4 T 01,11
15148,CD8 T 14,29
15149,CD4 T 01,11
15150,CD8 T 01,22
15151,CD8 T 07,26
15152,CD8 T 07,26
15153,CD4 T 06,12
15154,ILCs 19,41
15155,TCRgd 03,56
15156,CD8 T 01,22
15157,ILCs 09,36
15158,CD4 T 15,17
15159,CD4 T 01,11
15160,ILCs 18,40
15161,CD4 T 01,11
15162,B Cells 02,1
15163,CD4 T 01,11
15164,CD4 T 01,11
15165,CD4 T 01,11
15166,CD8 T 07,26
15167,CD8 T 05,24
15168,CD8 T 08,27
15169,CD4 T 01,11
15170,ILCs 04,35
15171,ILCs 18,40
15172,CD4 T 06,12
15173,CD4 T 01,11
15174,CD8 T 01,22
15175,CD8 T 07,26
15176,CD4 T 01,11
15177,B Cells 16,7
15178,CD8 T 07,26
15179,CD4 T 08,13
15180,ILCs 19,41
15181,CD8 T 01,22
15182,CD4 T 06,12
15183,CD8 T 01,22
15184,CD4 T 01,11
15185,ILCs 19,41
15186,CD4 T 01,11
15187,CD4 T 01,11
15188,CD8 T 01,22
15189,B Cells 12,5
15190,ILCs 19,41
15191,CD4 T 01,11
15192,CD4 T 01,11
15193,CD8 T 01,22
15194,CD8 T 07,26
15195,CD4 T 01,11
15196,TCRgd 02,55
15197,B Cells 05,3
15198,B Cells 05,3
15199,CD4 T 17,19
15200,ILCs 19,41
15201,ILCs 09,36
15202,B Cells 05,3
15203,CD4 T 01,11
15204,CD4 T 18,20
15205,CD4 T 18,20
15206,CD8 T 07,26
15207,CD4 T 01,11
15208,CD4 T 01,11
15209,B Cells 21,9
15210,B Cells 05,3
15211,CD8 T 17,30
15212,CD4 T 06,12
15213,CD8 T 01,22
15214,ILCs 18,40
15215,CD4 T 01,11
15216,CD8 T 01,22
15217,ILCs 19,41
15218,CD4 T 14,16
15219,CD4 T 06,12
15220,B Cells 14,6
15221,CD8 T 01,22
15222,ILCs 18,40
15223,Others 01,49
15224,CD4 T 17,19
15225,Myeloid 17,45
15226,CD4 T 06,12
15227,CD8 T 07,26
15228,Myeloid 21,48
15229,CD4 T 01,11
15230,CD8 T 01,22
15231,CD8 T 01,22
15232,CD4 T 01,11
15233,CD4 T 15,17
15234,CD4 T 14,16
15235,CD8 T 01,22
15236,CD8 T 08,27
15237,CD8 T 07,26
15238,CD4 T 16,18
15239,CD4 T 16,18
15240,CD4 T 06,12
15241,CD8 T 01,22
15242,CD4 T 17,19
15243,B Cells 12,5
15244,ILCs 19,41
15245,CD4 T 01,11
15246,B Cells 05,3
15247,CD4 T 06,12
15248,ILCs 18,40
15249,CD4 T 12,15
15250,CD4 T 01,11
15251,TCRgd 03,56
15252,ILCs 18,40
15253,CD4 T 06,12
15254,CD8 T 01,22
15255,CD8 T 17,30
15256,CD4 T 01,11
15257,CD8 T 01,22
15258,CD8 T 07,26
15259,ILCs 19,41
15260,CD8 T 07,26
15261,Myeloid 17,45
15262,CD4 T 17,19
15263,CD4 T 01,11
15264,CD8 T 07,26
15265,CD4 T 01,11
15266,CD4 T 01,11
15267,TCRgd 04,57
15268,CD4 T 01,11
15269,CD4 T 08,13
15270,ILCs 19,41
15271,CD4 T 01,11
15272,ILCs 19,41
15273,CD4 T 14,16
15274,CD8 T 07,26
15275,Myeloid 03,43
15276,CD4 T 01,11
15277,CD8 T 01,22
15278,CD4 T 01,11
15279,CD4 T 06,12
15280,CD8 T 06,25
15281,CD4 T 01,11
15282,CD4 T 06,12
15283,CD4 T 01,11
15284,CD4 T 08,13
15285,CD4 T 06,12
15286,ILCs 19,41
15287,CD8 T 05,24
15288,CD4 T 01,11
15289,CD4 T 01,11
15290,CD4 T 01,11
15291,CD4 T 14,16
15292,CD8 T 07,26
15293,CD8 T 17,30
15294,CD4 T 15,17
15295,ILCs 18,40
15296,CD8 T 01,22
15297,CD8 T 06,25
15298,B Cells 12,5
15299,ILCs 19,41
15300,B Cells 05,3
15301,CD4 T 06,12
15302,CD4 T 01,11
15303,B Cells 05,3
15304,B Cells 19,8
15305,B Cells 21,9
15306,Discard,31
15307,CD4 T 08,13
15308,CD4 T 01,11
15309,CD8 T 08,27
15310,CD4 T 01,11
15311,CD4 T 01,11
15312,CD4 T 01,11
15313,CD4 T 14,16
15314,ILCs 18,40
15315,ILCs 19,41
15316,CD4 T 06,12
15317,Discard,31
15318,ILCs 16,39
15319,ILCs 18,40
15320,CD4 T 14,16
15321,B Cells 12,5
15322,CD4 T 01,11
15323,CD8 T 01,22
15324,CD8 T 01,22
15325,B Cells 05,3
15326,ILCs 18,40
15327,CD4 T 01,11
15328,CD8 T 01,22
15329,ILCs 19,41
15330,CD8 T 01,22
15331,CD8 T 08,27
15332,CD4 T 01,11
15333,CD4 T 01,11
15334,CD4 T 01,11
15335,CD4 T 14,16
15336,CD8 T 04,23
15337,ILCs 19,41
15338,CD8 T 07,26
15339,CD8 T 07,26
15340,CD8 T 07,26
15341,CD4 T 17,19
15342,ILCs 18,40
15343,CD8 T 01,22
15344,CD4 T 15,17
15345,CD4 T 01,11
15346,CD8 T 05,24
15347,CD8 T 08,27
15348,CD4 T 01,11
15349,CD4 T 01,11
15350,CD8 T 06,25
15351,CD4 T 15,17
15352,CD8 T 08,27
15353,ILCs 18,40
15354,ILCs 09,36
15355,CD8 T 05,24
15356,CD4 T 14,16
15357,CD8 T 01,22
15358,CD4 T 16,18
15359,CD4 T 01,11
15360,ILCs 19,41
15361,ILCs 09,36
15362,B Cells 05,3
15363,CD8 T 07,26
15364,CD4 T 11,14
15365,CD4 T 01,11
15366,CD4 T 01,11
15367,CD4 T 01,11
15368,CD4 T 06,12
15369,CD4 T 17,19
15370,B Cells 21,9
15371,CD8 T 01,22
15372,CD4 T 14,16
15373,CD8 T 01,22
15374,B Cells 05,3
15375,CD8 T 01,22
15376,CD4 T 01,11
15377,CD4 T 06,12
15378,CD4 T 06,12
15379,CD8 T 01,22
15380,ILCs 19,41
15381,B Cells 05,3
15382,CD8 T 06,25
15383,CD4 T 01,11
15384,CD4 T 01,11
15385,B Cells 12,5
15386,CD4 T 01,11
15387,ILCs 01,32
15388,CD4 T 15,17
15389,CD8 T 01,22
15390,CD4 T 01,11
15391,CD4 T 08,13
15392,B Cells 12,5
15393,CD8 T 01,22
15394,Myeloid 17,45
15395,CD4 T 01,11
15396,CD8 T 07,26
15397,ILCs 19,41
15398,CD4 T 16,18
15399,CD8 T 01,22
15400,B Cells 16,7
15401,CD8 T 01,22
15402,CD8 T 05,24
15403,CD4 T 06,12
15404,CD8 T 01,22
15405,CD4 T 15,17
15406,ILCs 19,41
15407,Others 11,53
15408,CD4 T 06,12
15409,B Cells 05,3
15410,CD4 T 06,12
15411,CD4 T 17,19
15412,CD4 T 11,14
15413,ILCs 18,40
15414,ILCs 18,40
15415,B Cells 16,7
15416,B Cells 12,5
15417,Others 11,53
15418,CD4 T 01,11
15419,CD4 T 01,11
15420,CD4 T 06,12
15421,CD4 T 01,11
15422,CD4 T 14,16
15423,CD4 T 06,12
15424,B Cells 12,5
15425,CD8 T 07,26
15426,CD4 T 01,11
15427,CD8 T 07,26
15428,ILCs 19,41
15429,CD4 T 01,11
15430,CD8 T 01,22
15431,CD8 T 08,27
15432,CD8 T 01,22
15433,CD8 T 01,22
15434,CD4 T 01,11
15435,CD4 T 17,19
15436,CD8 T 01,22
15437,B Cells 05,3
15438,ILCs 09,36
15439,CD4 T 01,11
15440,CD4 T 01,11
15441,CD8 T 08,27
15442,CD8 T 08,27
15443,CD4 T 14,16
15444,CD8 T 01,22
15445,B Cells 05,3
15446,CD4 T 15,17
15447,CD8 T 01,22
15448,CD4 T 01,11
15449,CD4 T 11,14
15450,CD4 T 08,13
15451,CD4 T 15,17
15452,CD4 T 01,11
15453,CD4 T 01,11
15454,ILCs 01,32
15455,CD4 T 15,17
15456,CD4 T 01,11
15457,ILCs 18,40
15458,CD4 T 01,11
15459,CD8 T 07,26
15460,CD4 T 06,12
15461,CD8 T 01,22
15462,CD4 T 16,18
15463,Others 01,49
15464,CD8 T 01,22
15465,Myeloid 03,43
15466,ILCs 04,35
15467,CD4 T 06,12
15468,CD4 T 06,12
15469,CD4 T 08,13
15470,CD8 T 01,22
15471,CD4 T 06,12
15472,CD4 T 01,11
15473,ILCs 16,39
15474,CD4 T 01,11
15475,B Cells 21,9
15476,CD4 T 01,11
15477,CD8 T 07,26
15478,CD4 T 01,11
15479,CD4 T 01,11
15480,CD4 T 14,16
15481,CD8 T 01,22
15482,CD4 T 01,11
15483,CD4 T 01,11
15484,CD4 T 06,12
15485,CD4 T 01,11
15486,CD4 T 01,11
15487,Others 01,49
15488,CD8 T 06,25
15489,CD8 T 01,22
15490,B Cells 12,5
15491,ILCs 04,35
15492,CD8 T 07,26
15493,CD8 T 01,22
15494,Myeloid 17,45
15495,CD4 T 06,12
15496,CD4 T 06,12
15497,CD8 T 01,22
15498,CD8 T 07,26
15499,ILCs 09,36
15500,CD4 T 06,12
15501,CD8 T 01,22
15502,CD4 T 01,11
15503,TCRgd 02,55
15504,ILCs 18,40
15505,CD4 T 01,11
15506,CD8 T 01,22
15507,CD8 T 07,26
15508,CD8 T 08,27
15509,CD4 T 01,11
15510,TCRgd 03,56
15511,CD4 T 01,11
15512,B Cells 05,3
15513,CD4 T 06,12
15514,CD4 T 16,18
15515,CD4 T 18,20
15516,CD8 T 01,22
15517,ILCs 01,32
15518,CD4 T 12,15
15519,CD4 T 01,11
15520,CD4 T 06,12
15521,CD8 T 08,27
15522,CD4 T 08,13
15523,CD4 T 01,11
15524,CD4 T 01,11
15525,CD4 T 01,11
15526,CD8 T 07,26
15527,CD4 T 11,14
15528,CD4 T 01,11
15529,CD8 T 01,22
15530,CD8 T 07,26
15531,CD8 T 07,26
15532,CD4 T 01,11
15533,Others 01,49
15534,B Cells 05,3
15535,CD4 T 01,11
15536,CD4 T 14,16
15537,ILCs 19,41
15538,CD8 T 01,22
15539,CD4 T 06,12
15540,CD8 T 17,30
15541,CD4 T 06,12
15542,B Cells 05,3
15543,CD8 T 01,22
15544,ILCs 19,41
15545,CD4 T 18,20
15546,CD8 T 08,27
15547,CD4 T 01,11
15548,Myeloid 10,44
15549,CD8 T 01,22
15550,CD8 T 05,24
15551,CD4 T 06,12
15552,CD4 T 01,11
15553,CD8 T 04,23
15554,CD4 T 14,16
15555,CD4 T 01,11
15556,CD4 T 14,16
15557,B Cells 05,3
15558,CD8 T 01,22
15559,CD8 T 05,24
15560,Myeloid 03,43
15561,Myeloid 17,45
15562,B Cells 19,8
15563,CD8 T 01,22
15564,CD4 T 17,19
15565,CD4 T 01,11
15566,CD4 T 01,11
15567,CD4 T 01,11
15568,CD4 T 01,11
15569,CD8 T 14,29
15570,CD4 T 14,16
15571,TCRgd 02,55
15572,CD4 T 12,15
15573,Discard,31
15574,CD4 T 01,11
15575,CD8 T 05,24
15576,CD4 T 15,17
15577,CD8 T 07,26
15578,CD4 T 14,16
15579,CD8 T 01,22
15580,B Cells 19,8
15581,TCRgd 03,56
15582,Myeloid 03,43
15583,CD8 T 01,22
15584,ILCs 19,41
