,0,label
8543,CD4 T 15,17
8544,CD4 T 01,11
8545,CD4 T 06,12
8546,CD4 T 17,19
8547,B Cells 19,8
8548,CD4 T 12,15
8549,Myeloid 17,45
8550,CD4 T 01,11
8551,CD4 T 06,12
8552,B Cells 12,5
8553,CD4 T 01,11
8554,B Cells 12,5
8555,CD4 T 12,15
8556,CD8 T 01,22
8557,CD4 T 01,11
8558,ILCs 10,37
8559,CD4 T 12,15
8560,ILCs 18,40
8561,CD4 T 14,16
8562,CD4 T 01,11
8563,B Cells 05,3
8564,CD8 T 06,25
8565,CD4 T 01,11
8566,CD4 T 01,11
8567,CD4 T 14,16
8568,CD8 T 05,24
8569,CD4 T 01,11
8570,B Cells 12,5
8571,CD8 T 01,22
8572,CD8 T 01,22
8573,B Cells 05,3
8574,Myeloid 03,43
8575,CD4 T 01,11
8576,ILCs 10,37
8577,CD4 T 06,12
8578,B Cells 12,5
8579,CD4 T 12,15
8580,B Cells 05,3
8581,TCRgd 01,54
8582,B Cells 05,3
8583,B Cells 19,8
8584,CD8 T 05,24
8585,CD4 T 18,20
8586,B Cells 05,3
8587,CD4 T 14,16
8588,CD8 T 07,26
8589,CD8 T 01,22
8590,CD4 T 06,12
8591,CD4 T 15,17
8592,B Cells 05,3
8593,CD8 T 01,22
8594,B Cells 05,3
8595,CD8 T 07,26
8596,CD4 T 06,12
8597,CD4 T 06,12
8598,CD4 T 06,12
8599,CD4 T 12,15
8600,B Cells 05,3
8601,B Cells 05,3
8602,B Cells 05,3
8603,CD4 T 01,11
8604,CD8 T 06,25
8605,CD8 T 01,22
8606,CD4 T 14,16
8607,CD4 T 06,12
8608,CD8 T 07,26
8609,CD4 T 14,16
8610,B Cells 19,8
8611,CD8 T 07,26
8612,Discard,31
8613,B Cells 19,8
8614,Myeloid 17,45
8615,B Cells 19,8
8616,CD4 T 16,18
8617,CD4 T 06,12
8618,CD8 T 04,23
8619,CD4 T 01,11
8620,B Cells 05,3
8621,CD4 T 08,13
8622,ILCs 18,40
8623,B Cells 12,5
8624,Myeloid 17,45
8625,B Cells 19,8
8626,CD4 T 01,11
8627,Myeloid 03,43
8628,CD8 T 01,22
8629,CD4 T 01,11
8630,CD4 T 06,12
8631,CD4 T 17,19
8632,CD4 T 12,15
8633,CD8 T 05,24
8634,B Cells 05,3
8635,B Cells 05,3
8636,B Cells 05,3
8637,CD4 T 17,19
8638,B Cells 05,3
8639,CD8 T 05,24
8640,Others 11,53
8641,CD8 T 01,22
8642,B Cells 12,5
8643,CD4 T 14,16
8644,CD8 T 01,22
8645,B Cells 05,3
8646,CD4 T 14,16
8647,B Cells 05,3
8648,CD4 T 17,19
8649,CD8 T 01,22
8650,B Cells 12,5
8651,CD8 T 04,23
8652,CD8 T 05,24
8653,CD4 T 14,16
8654,Myeloid 03,43
8655,CD8 T 01,22
8656,CD8 T 01,22
8657,B Cells 19,8
8658,CD8 T 04,23
8659,CD8 T 01,22
8660,CD4 T 08,13
8661,Myeloid 17,45
8662,CD4 T 08,13
8663,CD8 T 01,22
8664,CD4 T 11,14
8665,B Cells 05,3
8666,CD8 T 05,24
8667,CD4 T 12,15
8668,CD4 T 01,11
8669,CD4 T 12,15
8670,B Cells 16,7
8671,CD4 T 06,12
8672,Others 02,50
8673,CD4 T 06,12
8674,B Cells 05,3
8675,CD8 T 05,24
8676,CD4 T 14,16
8677,CD8 T 04,23
8678,CD4 T 06,12
8679,CD8 T 07,26
8680,CD8 T 05,24
8681,B Cells 05,3
8682,CD4 T 14,16
8683,B Cells 05,3
8684,CD4 T 01,11
8685,B Cells 05,3
8686,CD4 T 06,12
8687,CD4 T 06,12
8688,B Cells 05,3
8689,CD4 T 06,12
8690,CD4 T 16,18
8691,CD4 T 14,16
8692,B Cells 05,3
8693,CD4 T 14,16
8694,TCRgd 02,55
8695,B Cells 05,3
8696,CD4 T 06,12
8697,CD8 T 01,22
8698,Myeloid 03,43
8699,CD8 T 05,24
8700,CD4 T 16,18
8701,CD4 T 17,19
8702,ILCs 09,36
8703,CD8 T 01,22
8704,CD4 T 14,16
8705,B Cells 19,8
8706,CD4 T 01,11
8707,B Cells 03,2
8708,CD4 T 01,11
8709,CD4 T 01,11
8710,TCRgd 04,57
8711,B Cells 12,5
8712,CD8 T 01,22
8713,B Cells 05,3
8714,Myeloid 03,43
8715,CD8 T 01,22
8716,CD4 T 14,16
8717,CD4 T 01,11
8718,B Cells 19,8
8719,CD8 T 01,22
8720,ILCs 19,41
8721,B Cells 05,3
8722,CD8 T 01,22
8723,Myeloid 03,43
8724,ILCs 19,41
8725,CD4 T 06,12
8726,B Cells 05,3
8727,B Cells 12,5
8728,B Cells 05,3
8729,CD4 T 06,12
8730,ILCs 19,41
8731,CD8 T 01,22
8732,B Cells 19,8
8733,B Cells 05,3
8734,CD4 T 14,16
8735,CD8 T 06,25
8736,CD4 T 16,18
8737,B Cells 05,3
8738,CD4 T 01,11
8739,CD4 T 06,12
8740,CD4 T 15,17
8741,Myeloid 03,43
8742,CD4 T 01,11
8743,CD8 T 14,29
8744,CD4 T 01,11
8745,CD4 T 06,12
8746,Myeloid 03,43
8747,CD8 T 04,23
8748,B Cells 05,3
8749,CD4 T 14,16
8750,B Cells 19,8
8751,CD4 T 01,11
8752,B Cells 12,5
8753,B Cells 05,3
8754,CD8 T 01,22
8755,CD4 T 14,16
8756,CD4 T 12,15
8757,CD4 T 06,12
8758,CD4 T 06,12
8759,B Cells 05,3
8760,ILCs 10,37
8761,B Cells 05,3
8762,CD4 T 06,12
8763,CD4 T 01,11
8764,Myeloid 03,43
8765,CD4 T 06,12
8766,B Cells 05,3
8767,CD4 T 18,20
8768,Myeloid 17,45
8769,CD4 T 14,16
8770,CD8 T 01,22
8771,CD4 T 06,12
8772,B Cells 05,3
8773,CD8 T 08,27
8774,B Cells 05,3
8775,Myeloid 03,43
8776,Myeloid 03,43
8777,CD4 T 06,12
8778,CD4 T 14,16
8779,CD8 T 01,22
8780,TCRgd 02,55
8781,CD4 T 12,15
8782,B Cells 05,3
8783,CD4 T 12,15
8784,B Cells 05,3
8785,CD8 T 01,22
8786,CD4 T 01,11
8787,B Cells 12,5
8788,CD4 T 12,15
8789,CD4 T 01,11
8790,B Cells 19,8
8791,B Cells 05,3
8792,TCRgd 02,55
8793,B Cells 19,8
8794,CD8 T 05,24
8795,CD8 T 08,27
8796,Myeloid 03,43
8797,CD8 T 14,29
8798,B Cells 12,5
8799,CD4 T 08,13
8800,B Cells 19,8
8801,CD8 T 05,24
8802,CD8 T 04,23
8803,B Cells 19,8
8804,CD4 T 06,12
8805,B Cells 12,5
8806,B Cells 12,5
8807,CD4 T 14,16
8808,CD8 T 01,22
8809,CD4 T 06,12
8810,Myeloid 03,43
8811,CD8 T 05,24
8812,B Cells 05,3
8813,CD8 T 08,27
8814,CD4 T 06,12
8815,CD4 T 14,16
8816,CD4 T 06,12
8817,B Cells 12,5
8818,B Cells 05,3
8819,ILCs 10,37
8820,CD8 T 01,22
8821,CD4 T 06,12
8822,B Cells 05,3
8823,CD4 T 14,16
8824,CD8 T 01,22
8825,CD4 T 06,12
8826,B Cells 05,3
8827,CD8 T 04,23
8828,CD8 T 01,22
8829,B Cells 05,3
8830,CD4 T 01,11
8831,CD4 T 06,12
8832,B Cells 05,3
8833,CD8 T 05,24
8834,B Cells 05,3
8835,CD4 T 15,17
8836,CD8 T 01,22
8837,B Cells 19,8
8838,CD4 T 01,11
8839,B Cells 05,3
8840,CD8 T 07,26
8841,CD8 T 05,24
8842,Myeloid 03,43
8843,CD4 T 01,11
8844,Myeloid 03,43
8845,Myeloid 17,45
8846,CD4 T 01,11
8847,CD4 T 06,12
8848,CD4 T 06,12
8849,ILCs 19,41
8850,B Cells 05,3
8851,CD8 T 01,22
8852,CD4 T 08,13
8853,Myeloid 03,43
8854,CD8 T 05,24
8855,CD8 T 06,25
8856,CD8 T 06,25
8857,CD8 T 07,26
8858,CD4 T 06,12
8859,B Cells 19,8
8860,CD4 T 06,12
8861,CD8 T 05,24
8862,B Cells 12,5
8863,CD4 T 01,11
8864,CD4 T 14,16
8865,CD8 T 01,22
8866,Myeloid 03,43
8867,CD4 T 08,13
8868,CD4 T 14,16
8869,B Cells 19,8
8870,B Cells 05,3
8871,CD4 T 01,11
8872,CD8 T 05,24
8873,CD4 T 06,12
8874,ILCs 19,41
8875,CD4 T 15,17
8876,CD4 T 06,12
8877,CD4 T 12,15
8878,CD8 T 06,25
8879,CD4 T 14,16
8880,Myeloid 03,43
8881,CD4 T 14,16
8882,B Cells 05,3
8883,CD4 T 01,11
8884,CD4 T 01,11
8885,CD8 T 01,22
8886,CD8 T 14,29
8887,CD4 T 08,13
8888,CD8 T 04,23
8889,CD4 T 14,16
8890,B Cells 05,3
8891,CD8 T 08,27
8892,CD8 T 01,22
8893,CD8 T 05,24
8894,B Cells 05,3
8895,CD4 T 06,12
8896,CD8 T 01,22
8897,B Cells 05,3
8898,TCRgd 04,57
8899,CD4 T 01,11
8900,CD4 T 16,18
8901,CD4 T 06,12
8902,CD4 T 18,20
8903,CD4 T 06,12
8904,B Cells 05,3
8905,B Cells 05,3
8906,CD4 T 17,19
8907,CD8 T 01,22
8908,B Cells 19,8
8909,B Cells 12,5
8910,B Cells 19,8
8911,B Cells 12,5
8912,Myeloid 03,43
8913,CD4 T 06,12
8914,CD4 T 06,12
8915,CD8 T 01,22
8916,CD8 T 01,22
8917,B Cells 05,3
8918,CD4 T 15,17
8919,CD4 T 06,12
8920,CD8 T 05,24
8921,CD4 T 06,12
8922,CD4 T 14,16
8923,CD4 T 06,12
8924,CD8 T 01,22
8925,CD4 T 18,20
8926,CD4 T 01,11
8927,CD4 T 06,12
8928,CD4 T 06,12
8929,CD4 T 14,16
8930,ILCs 19,41
8931,CD4 T 01,11
8932,Myeloid 03,43
8933,B Cells 05,3
8934,TCRgd 01,54
8935,TCRgd 01,54
8936,CD4 T 01,11
8937,Others 02,50
8938,B Cells 12,5
8939,B Cells 05,3
8940,B Cells 05,3
8941,Myeloid 03,43
8942,CD4 T 11,14
8943,CD4 T 11,14
8944,CD8 T 04,23
8945,B Cells 12,5
8946,CD4 T 14,16
8947,B Cells 05,3
8948,Myeloid 03,43
8949,Others 11,53
8950,CD8 T 05,24
8951,Myeloid 17,45
8952,B Cells 05,3
8953,CD4 T 18,20
8954,CD8 T 04,23
8955,B Cells 21,9
8956,CD4 T 01,11
8957,B Cells 05,3
8958,CD8 T 01,22
8959,B Cells 05,3
8960,B Cells 05,3
8961,CD4 T 01,11
8962,CD4 T 14,16
8963,CD4 T 01,11
8964,Myeloid 03,43
8965,B Cells 19,8
8966,TCRgd 02,55
8967,CD8 T 01,22
8968,CD8 T 04,23
8969,B Cells 05,3
8970,CD4 T 01,11
8971,CD4 T 14,16
8972,B Cells 05,3
8973,CD4 T 14,16
8974,Myeloid 03,43
8975,CD8 T 05,24
8976,B Cells 05,3
8977,CD4 T 06,12
8978,CD4 T 01,11
8979,CD8 T 01,22
8980,TCRgd 01,54
8981,CD4 T 06,12
8982,B Cells 12,5
8983,B Cells 05,3
8984,TCRgd 04,57
8985,B Cells 05,3
8986,B Cells 21,9
8987,CD4 T 14,16
8988,CD4 T 01,11
8989,CD8 T 01,22
8990,ILCs 19,41
8991,B Cells 05,3
8992,CD8 T 07,26
8993,CD8 T 06,25
8994,TCRgd 03,56
8995,B Cells 05,3
8996,CD8 T 01,22
8997,B Cells 05,3
8998,B Cells 19,8
8999,CD4 T 01,11
9000,CD4 T 06,12
9001,CD8 T 14,29
9002,CD4 T 17,19
9003,Myeloid 21,48
9004,B Cells 05,3
9005,B Cells 05,3
9006,CD8 T 01,22
9007,CD4 T 01,11
9008,CD4 T 01,11
9009,Myeloid 03,43
9010,B Cells 21,9
9011,ILCs 19,41
9012,CD4 T 01,11
9013,B Cells 19,8
9014,CD8 T 07,26
9015,CD8 T 04,23
9016,CD8 T 08,27
9017,CD4 T 01,11
9018,CD4 T 17,19
9019,TCRgd 03,56
9020,CD4 T 01,11
9021,CD4 T 18,20
9022,CD4 T 06,12
9023,B Cells 12,5
9024,CD8 T 14,29
9025,B Cells 19,8
9026,CD4 T 14,16
9027,CD4 T 01,11
9028,CD8 T 05,24
9029,CD4 T 14,16
9030,TCRgd 01,54
9031,CD4 T 14,16
9032,CD4 T 14,16
9033,CD4 T 08,13
9034,CD8 T 01,22
9035,B Cells 19,8
9036,CD8 T 06,25
9037,B Cells 19,8
9038,ILCs 18,40
9039,CD8 T 05,24
9040,CD4 T 06,12
9041,CD4 T 17,19
9042,B Cells 16,7
9043,CD8 T 01,22
9044,CD8 T 05,24
9045,CD8 T 01,22
9046,CD8 T 01,22
9047,CD8 T 06,25
9048,CD4 T 01,11
9049,CD4 T 14,16
9050,B Cells 19,8
9051,CD8 T 04,23
9052,B Cells 19,8
9053,CD4 T 14,16
9054,Myeloid 03,43
9055,ILCs 19,41
9056,CD4 T 12,15
9057,CD4 T 14,16
9058,CD4 T 14,16
9059,Myeloid 03,43
9060,CD4 T 08,13
9061,B Cells 05,3
9062,CD4 T 01,11
9063,CD8 T 05,24
9064,CD4 T 01,11
9065,B Cells 05,3
9066,Others 11,53
9067,CD4 T 01,11
9068,B Cells 19,8
9069,ILCs 18,40
9070,CD4 T 06,12
9071,CD4 T 17,19
9072,CD8 T 01,22
9073,CD4 T 16,18
9074,Myeloid 03,43
9075,CD4 T 06,12
9076,CD8 T 07,26
9077,CD8 T 14,29
9078,CD8 T 01,22
9079,CD4 T 17,19
9080,Myeloid 03,43
9081,CD4 T 17,19
9082,Myeloid 03,43
9083,CD4 T 12,15
9084,B Cells 05,3
9085,CD4 T 06,12
9086,CD4 T 12,15
9087,Myeloid 03,43
9088,CD4 T 17,19
9089,Myeloid 03,43
9090,CD8 T 01,22
9091,CD4 T 06,12
9092,TCRgd 02,55
9093,CD8 T 14,29
9094,CD8 T 05,24
9095,Myeloid 03,43
9096,ILCs 09,36
9097,CD8 T 01,22
9098,Myeloid 03,43
9099,CD4 T 01,11
9100,CD4 T 01,11
9101,CD4 T 01,11
9102,B Cells 21,9
9103,Myeloid 03,43
9104,ILCs 18,40
9105,CD4 T 12,15
9106,CD4 T 06,12
9107,B Cells 05,3
9108,CD4 T 01,11
9109,CD4 T 06,12
9110,CD8 T 01,22
9111,TCRgd 03,56
9112,TCRgd 01,54
9113,CD4 T 01,11
9114,CD8 T 01,22
9115,CD4 T 08,13
9116,CD4 T 01,11
9117,CD4 T 12,15
9118,CD4 T 06,12
9119,CD4 T 01,11
9120,CD8 T 01,22
9121,CD4 T 06,12
9122,B Cells 21,9
9123,CD4 T 12,15
9124,B Cells 05,3
9125,CD4 T 01,11
9126,CD8 T 07,26
9127,CD8 T 01,22
9128,B Cells 05,3
9129,CD8 T 01,22
9130,B Cells 21,9
9131,Myeloid 03,43
9132,CD4 T 01,11
9133,CD4 T 01,11
9134,B Cells 05,3
9135,CD8 T 07,26
9136,ILCs 02,33
9137,CD8 T 01,22
9138,B Cells 19,8
9139,CD8 T 05,24
9140,CD4 T 01,11
9141,CD8 T 01,22
9142,CD4 T 15,17
9143,Myeloid 17,45
9144,Myeloid 03,43
9145,CD4 T 01,11
9146,CD4 T 06,12
9147,Myeloid 03,43
9148,CD8 T 06,25
9149,CD4 T 16,18
9150,CD4 T 06,12
9151,B Cells 05,3
9152,CD4 T 01,11
9153,B Cells 12,5
9154,CD8 T 05,24
9155,CD4 T 14,16
9156,CD4 T 01,11
9157,B Cells 19,8
9158,CD8 T 01,22
9159,ILCs 03,34
9160,CD4 T 01,11
9161,CD4 T 14,16
9162,B Cells 05,3
9163,CD4 T 01,11
9164,CD4 T 14,16
9165,CD4 T 14,16
9166,CD4 T 01,11
9167,CD4 T 01,11
9168,CD4 T 01,11
9169,B Cells 21,9
9170,CD8 T 05,24
9171,B Cells 12,5
9172,CD4 T 14,16
9173,Myeloid 17,45
9174,ILCs 19,41
9175,CD4 T 06,12
9176,CD4 T 01,11
9177,B Cells 19,8
9178,CD4 T 17,19
9179,CD4 T 14,16
9180,CD8 T 06,25
9181,CD8 T 04,23
9182,B Cells 02,1
9183,CD8 T 07,26
9184,CD4 T 06,12
9185,B Cells 03,2
9186,CD4 T 08,13
9187,CD4 T 14,16
9188,CD4 T 06,12
9189,B Cells 05,3
9190,CD8 T 05,24
9191,Myeloid 21,48
9192,CD8 T 06,25
9193,B Cells 05,3
9194,ILCs 19,41
9195,CD4 T 06,12
9196,CD8 T 01,22
9197,CD4 T 06,12
9198,CD8 T 05,24
9199,TCRgd 01,54
9200,CD4 T 16,18
9201,CD4 T 01,11
9202,CD4 T 16,18
9203,B Cells 19,8
9204,CD4 T 06,12
9205,B Cells 05,3
9206,B Cells 05,3
9207,CD4 T 01,11
9208,ILCs 19,41
9209,B Cells 19,8
9210,CD8 T 04,23
9211,B Cells 05,3
9212,CD4 T 17,19
9213,CD4 T 01,11
9214,CD4 T 01,11
9215,CD4 T 06,12
9216,CD4 T 14,16
9217,CD8 T 14,29
9218,CD4 T 01,11
9219,CD4 T 01,11
9220,Myeloid 03,43
9221,CD4 T 06,12
9222,ILCs 01,32
9223,CD8 T 14,29
9224,CD8 T 05,24
9225,B Cells 05,3
9226,B Cells 05,3
9227,B Cells 05,3
9228,Discard,31
9229,CD4 T 14,16
9230,CD8 T 05,24
9231,CD8 T 01,22
9232,CD8 T 05,24
9233,B Cells 05,3
9234,Myeloid 17,45
9235,B Cells 05,3
9236,CD8 T 01,22
9237,CD4 T 12,15
9238,CD4 T 14,16
9239,CD8 T 05,24
9240,CD8 T 06,25
9241,CD4 T 12,15
9242,CD8 T 04,23
9243,CD8 T 06,25
9244,CD4 T 16,18
9245,CD4 T 06,12
9246,CD4 T 14,16
9247,CD4 T 14,16
9248,CD4 T 06,12
9249,CD4 T 01,11
9250,CD8 T 05,24
9251,CD4 T 14,16
9252,CD8 T 01,22
9253,ILCs 09,36
9254,CD4 T 01,11
9255,CD4 T 08,13
9256,CD8 T 08,27
9257,TCRgd 02,55
9258,Myeloid 03,43
9259,B Cells 05,3
9260,CD8 T 14,29
9261,B Cells 05,3
9262,CD4 T 11,14
9263,CD4 T 16,18
9264,B Cells 19,8
9265,CD4 T 06,12
9266,Myeloid 03,43
9267,CD4 T 14,16
9268,CD4 T 18,20
9269,B Cells 19,8
9270,CD8 T 06,25
9271,CD4 T 15,17
9272,B Cells 05,3
9273,B Cells 05,3
9274,CD4 T 11,14
9275,CD8 T 01,22
9276,CD4 T 01,11
9277,CD4 T 06,12
9278,CD4 T 06,12
9279,CD4 T 06,12
9280,TCRgd 02,55
9281,B Cells 05,3
9282,CD4 T 01,11
9283,CD4 T 06,12
9284,ILCs 19,41
9285,B Cells 05,3
9286,CD4 T 14,16
9287,CD4 T 01,11
9288,B Cells 12,5
9289,CD4 T 06,12
9290,CD8 T 01,22
9291,CD4 T 01,11
9292,B Cells 05,3
9293,B Cells 05,3
9294,B Cells 19,8
9295,CD8 T 04,23
9296,B Cells 19,8
9297,CD4 T 01,11
9298,Myeloid 17,45
9299,B Cells 05,3
9300,Myeloid 03,43
9301,B Cells 12,5
9302,Myeloid 17,45
9303,CD4 T 01,11
9304,B Cells 05,3
9305,CD8 T 01,22
9306,CD4 T 01,11
9307,CD8 T 06,25
9308,CD8 T 04,23
9309,CD4 T 01,11
9310,Myeloid 03,43
9311,Others 11,53
9312,TCRgd 02,55
9313,CD4 T 01,11
9314,B Cells 05,3
9315,CD4 T 01,11
9316,CD4 T 14,16
9317,ILCs 18,40
9318,TCRgd 02,55
9319,ILCs 18,40
9320,ILCs 10,37
9321,CD4 T 01,11
9322,CD8 T 17,30
9323,ILCs 18,40
9324,CD4 T 16,18
9325,CD8 T 04,23
9326,CD8 T 01,22
9327,CD4 T 01,11
9328,CD4 T 01,11
9329,CD8 T 01,22
9330,B Cells 05,3
9331,CD4 T 06,12
9332,B Cells 05,3
9333,CD4 T 01,11
9334,B Cells 12,5
9335,B Cells 05,3
9336,CD4 T 01,11
9337,Myeloid 03,43
9338,CD4 T 17,19
9339,Myeloid 03,43
9340,CD8 T 08,27
9341,CD4 T 01,11
9342,CD8 T 05,24
9343,CD8 T 01,22
9344,Myeloid 03,43
9345,CD4 T 12,15
9346,Myeloid 03,43
9347,CD4 T 01,11
9348,CD8 T 01,22
9349,CD4 T 01,11
9350,B Cells 05,3
9351,CD4 T 01,11
9352,CD4 T 14,16
9353,CD8 T 01,22
9354,B Cells 05,3
9355,CD4 T 14,16
9356,CD4 T 06,12
9357,CD8 T 05,24
9358,CD8 T 04,23
9359,B Cells 05,3
9360,B Cells 12,5
9361,CD8 T 06,25
9362,CD4 T 06,12
9363,B Cells 19,8
9364,CD4 T 14,16
9365,CD8 T 01,22
9366,B Cells 05,3
9367,CD4 T 15,17
9368,B Cells 05,3
9369,CD4 T 01,11
9370,B Cells 19,8
9371,CD4 T 15,17
9372,CD4 T 14,16
9373,CD4 T 14,16
9374,Myeloid 03,43
9375,B Cells 12,5
9376,CD4 T 19,21
9377,TCRgd 02,55
9378,B Cells 05,3
9379,CD4 T 06,12
9380,B Cells 19,8
9381,CD4 T 06,12
9382,CD4 T 06,12
9383,B Cells 16,7
9384,CD4 T 18,20
9385,CD8 T 06,25
9386,CD4 T 12,15
9387,CD4 T 17,19
9388,CD4 T 06,12
9389,CD4 T 14,16
9390,CD4 T 14,16
9391,CD4 T 16,18
9392,CD8 T 04,23
9393,B Cells 05,3
9394,CD4 T 01,11
9395,CD4 T 18,20
9396,CD8 T 01,22
9397,CD8 T 01,22
9398,B Cells 05,3
9399,CD8 T 05,24
9400,Others 11,53
9401,Myeloid 03,43
9402,TCRgd 02,55
9403,Myeloid 03,43
9404,CD4 T 06,12
9405,B Cells 05,3
9406,CD4 T 01,11
9407,CD4 T 12,15
9408,CD8 T 01,22
9409,TCRgd 03,56
9410,CD4 T 01,11
9411,CD8 T 14,29
9412,CD4 T 01,11
9413,CD4 T 01,11
9414,CD4 T 06,12
9415,CD4 T 18,20
9416,CD4 T 17,19
9417,B Cells 12,5
9418,CD4 T 06,12
9419,TCRgd 03,56
9420,CD4 T 06,12
9421,Myeloid 03,43
9422,CD4 T 01,11
9423,B Cells 05,3
9424,CD8 T 04,23
9425,TCRgd 02,55
9426,CD4 T 12,15
9427,CD8 T 08,27
9428,CD8 T 01,22
9429,CD4 T 14,16
9430,CD4 T 06,12
9431,B Cells 05,3
9432,CD4 T 12,15
9433,B Cells 19,8
9434,CD8 T 04,23
9435,CD4 T 14,16
9436,Myeloid 03,43
9437,CD8 T 07,26
9438,B Cells 05,3
9439,CD8 T 01,22
9440,CD8 T 01,22
9441,CD8 T 05,24
9442,CD4 T 14,16
9443,CD4 T 01,11
9444,CD4 T 06,12
9445,CD8 T 01,22
9446,TCRgd 02,55
9447,CD4 T 18,20
9448,CD4 T 01,11
9449,CD8 T 07,26
9450,CD8 T 05,24
9451,CD8 T 08,27
9452,B Cells 05,3
9453,CD8 T 17,30
9454,B Cells 19,8
9455,B Cells 05,3
9456,CD4 T 14,16
9457,Myeloid 03,43
9458,CD8 T 01,22
9459,CD4 T 17,19
9460,B Cells 05,3
9461,CD4 T 06,12
9462,B Cells 05,3
9463,B Cells 05,3
9464,CD4 T 14,16
9465,CD4 T 01,11
9466,CD4 T 14,16
9467,B Cells 12,5
9468,B Cells 21,9
9469,CD4 T 01,11
9470,CD4 T 01,11
9471,CD4 T 14,16
9472,CD4 T 14,16
9473,CD4 T 01,11
9474,CD4 T 01,11
9475,TCRgd 01,54
9476,ILCs 19,41
9477,CD4 T 01,11
9478,CD8 T 04,23
9479,B Cells 05,3
9480,CD8 T 06,25
9481,ILCs 19,41
9482,B Cells 12,5
9483,CD4 T 08,13
9484,CD8 T 06,25
9485,CD4 T 16,18
9486,CD4 T 01,11
9487,CD4 T 01,11
9488,CD4 T 01,11
9489,CD4 T 01,11
9490,CD4 T 11,14
9491,CD4 T 14,16
9492,CD4 T 12,15
9493,ILCs 10,37
9494,CD8 T 01,22
9495,CD4 T 14,16
9496,CD8 T 08,27
9497,B Cells 05,3
9498,Myeloid 03,43
9499,ILCs 18,40
9500,CD4 T 14,16
9501,B Cells 05,3
9502,CD8 T 01,22
9503,B Cells 19,8
9504,TCRgd 02,55
9505,CD4 T 06,12
9506,CD4 T 12,15
9507,B Cells 05,3
9508,B Cells 12,5
9509,Myeloid 17,45
9510,B Cells 12,5
9511,CD4 T 18,20
9512,TCRgd 01,54
9513,CD8 T 05,24
9514,Others 11,53
9515,B Cells 05,3
9516,CD8 T 06,25
9517,CD4 T 01,11
9518,CD4 T 16,18
9519,CD4 T 06,12
9520,CD8 T 05,24
9521,Myeloid 03,43
9522,B Cells 05,3
9523,CD4 T 17,19
9524,TCRgd 02,55
9525,CD4 T 06,12
9526,B Cells 02,1
9527,CD4 T 17,19
9528,CD8 T 01,22
9529,CD4 T 14,16
9530,CD4 T 06,12
9531,CD4 T 01,11
9532,CD8 T 05,24
9533,Myeloid 03,43
9534,CD8 T 06,25
9535,B Cells 12,5
9536,CD4 T 01,11
9537,Others 11,53
9538,CD4 T 14,16
9539,CD4 T 01,11
9540,CD4 T 01,11
9541,TCRgd 01,54
9542,B Cells 05,3
9543,CD4 T 14,16
9544,CD4 T 01,11
9545,CD8 T 05,24
9546,ILCs 18,40
9547,CD4 T 14,16
9548,CD8 T 07,26
9549,B Cells 01,0
9550,B Cells 05,3
9551,CD4 T 01,11
9552,CD4 T 17,19
9553,Myeloid 21,48
9554,CD4 T 01,11
9555,ILCs 19,41
9556,Myeloid 03,43
9557,CD4 T 01,11
9558,CD8 T 07,26
9559,CD8 T 01,22
9560,Myeloid 21,48
9561,TCRgd 01,54
9562,CD4 T 14,16
9563,B Cells 19,8
9564,CD4 T 14,16
9565,Others 01,49
9566,B Cells 05,3
9567,CD4 T 06,12
9568,CD4 T 01,11
9569,CD4 T 12,15
9570,CD8 T 01,22
9571,B Cells 05,3
9572,TCRgd 04,57
9573,CD8 T 01,22
9574,CD8 T 08,27
9575,CD4 T 01,11
9576,B Cells 05,3
9577,CD8 T 01,22
9578,CD8 T 01,22
9579,B Cells 12,5
9580,B Cells 16,7
9581,B Cells 05,3
9582,CD8 T 01,22
9583,CD4 T 17,19
9584,CD4 T 14,16
9585,CD8 T 01,22
9586,CD4 T 06,12
9587,B Cells 19,8
9588,B Cells 05,3
9589,CD4 T 01,11
9590,CD4 T 01,11
9591,CD4 T 14,16
9592,CD4 T 06,12
9593,Myeloid 17,45
9594,B Cells 05,3
9595,CD4 T 14,16
9596,CD4 T 01,11
9597,TCRgd 03,56
9598,B Cells 05,3
9599,CD8 T 06,25
9600,CD4 T 01,11
9601,B Cells 05,3
9602,CD8 T 05,24
9603,CD4 T 08,13
9604,B Cells 05,3
9605,TCRgd 01,54
9606,CD4 T 01,11
9607,CD4 T 01,11
9608,CD8 T 08,27
9609,Myeloid 03,43
9610,B Cells 19,8
9611,B Cells 05,3
9612,Others 11,53
9613,CD4 T 01,11
9614,B Cells 05,3
9615,CD8 T 05,24
9616,CD8 T 05,24
9617,CD8 T 05,24
9618,CD4 T 06,12
9619,B Cells 12,5
9620,CD8 T 06,25
9621,CD4 T 01,11
9622,B Cells 16,7
9623,ILCs 19,41
9624,B Cells 12,5
9625,CD4 T 06,12
9626,B Cells 19,8
9627,CD4 T 01,11
9628,CD4 T 01,11
9629,B Cells 05,3
9630,TCRgd 01,54
9631,CD4 T 01,11
9632,CD4 T 01,11
9633,ILCs 19,41
9634,Myeloid 03,43
9635,ILCs 11,38
9636,CD4 T 01,11
9637,CD4 T 01,11
9638,CD4 T 01,11
9639,CD4 T 06,12
9640,CD8 T 01,22
9641,B Cells 12,5
9642,CD8 T 06,25
9643,CD8 T 05,24
9644,CD8 T 06,25
